"ID";"Geslacht";"LeeftijdOp31December";"Perioden";"Overledenen_1"
"13916";"4000";"53950";"1999W120";"     367"
"13917";"4000";"53950";"1999W121";"     377"
"13918";"4000";"53950";"1999W122";"     349"
"13919";"4000";"53950";"1999W123";"     383"
"13920";"4000";"53950";"1999W124";"     389"
"13921";"4000";"53950";"1999W125";"     353"
"13922";"4000";"53950";"1999W126";"     381"
"13923";"4000";"53950";"1999W127";"     334"
"13924";"4000";"53950";"1999W128";"     349"
"13925";"4000";"53950";"1999W129";"     360"
"13926";"4000";"53950";"1999W130";"     348"
"13927";"4000";"53950";"1999W131";"     394"
"13928";"4000";"53950";"1999W132";"     326"
"13929";"4000";"53950";"1999W133";"     341"
"13930";"4000";"53950";"1999W134";"     346"
"13931";"4000";"53950";"1999W135";"     360"
"13932";"4000";"53950";"1999W136";"     353"
"13933";"4000";"53950";"1999W137";"     348"
"13934";"4000";"53950";"1999W138";"     354"
"13935";"4000";"53950";"1999W139";"     411"
"13936";"4000";"53950";"1999W140";"     361"
"13937";"4000";"53950";"1999W141";"     367"
"13938";"4000";"53950";"1999W142";"     397"
"13939";"4000";"53950";"1999W143";"     394"
"13940";"4000";"53950";"1999W144";"     407"
"13941";"4000";"53950";"1999W145";"     357"
"13942";"4000";"53950";"1999W146";"     400"
"13943";"4000";"53950";"1999W147";"     373"
"13944";"4000";"53950";"1999W148";"     403"
"13945";"4000";"53950";"1999W149";"     379"
"13946";"4000";"53950";"1999W150";"     452"
"13947";"4000";"53950";"1999W151";"     436"
"13948";"4000";"53950";"1999W152";"     358"
"13949";"4000";"53950";"1999JJ00";"   19962"
"13950";"4000";"53950";"2000X000";"     123"
"13951";"4000";"53950";"2000W101";"     435"
"13952";"4000";"53950";"2000W102";"     468"
"13953";"4000";"53950";"2000W103";"     415"
"13954";"4000";"53950";"2000W104";"     406"
"13955";"4000";"53950";"2000W105";"     398"
"13956";"4000";"53950";"2000W106";"     392"
"13957";"4000";"53950";"2000W107";"     397"
"13958";"4000";"53950";"2000W108";"     363"
"13959";"4000";"53950";"2000W109";"     369"
"13960";"4000";"53950";"2000W110";"     367"
"13961";"4000";"53950";"2000W111";"     365"
"13962";"4000";"53950";"2000W112";"     331"
"13963";"4000";"53950";"2000W113";"     340"
"13964";"4000";"53950";"2000W114";"     354"
"13965";"4000";"53950";"2000W115";"     371"
"13966";"4000";"53950";"2000W116";"     373"
"13967";"4000";"53950";"2000W117";"     374"
"13968";"4000";"53950";"2000W118";"     359"
"13969";"4000";"53950";"2000W119";"     373"
"13970";"4000";"53950";"2000W120";"     376"
"13971";"4000";"53950";"2000W121";"     337"
"13972";"4000";"53950";"2000W122";"     355"
"13973";"4000";"53950";"2000W123";"     328"
"13974";"4000";"53950";"2000W124";"     314"
"13975";"4000";"53950";"2000W125";"     416"
"13976";"4000";"53950";"2000W126";"     352"
"13977";"4000";"53950";"2000W127";"     367"
"13978";"4000";"53950";"2000W128";"     390"
"13979";"4000";"53950";"2000W129";"     332"
"13980";"4000";"53950";"2000W130";"     364"
"13981";"4000";"53950";"2000W131";"     364"
"13982";"4000";"53950";"2000W132";"     357"
"13983";"4000";"53950";"2000W133";"     329"
"13984";"4000";"53950";"2000W134";"     335"
"13985";"4000";"53950";"2000W135";"     337"
"13986";"4000";"53950";"2000W136";"     347"
"13987";"4000";"53950";"2000W137";"     362"
"13988";"4000";"53950";"2000W138";"     375"
"13989";"4000";"53950";"2000W139";"     375"
"13990";"4000";"53950";"2000W140";"     368"
"13991";"4000";"53950";"2000W141";"     381"
"13992";"4000";"53950";"2000W142";"     368"
"13993";"4000";"53950";"2000W143";"     355"
"13994";"4000";"53950";"2000W144";"     388"
"13995";"4000";"53950";"2000W145";"     342"
"13996";"4000";"53950";"2000W146";"     340"
"13997";"4000";"53950";"2000W147";"     397"
"13998";"4000";"53950";"2000W148";"     413"
"13999";"4000";"53950";"2000W149";"     392"
"14000";"4000";"53950";"2000W150";"     396"
"14001";"4000";"53950";"2000W151";"     398"
"14002";"4000";"53950";"2000W152";"     427"
"14003";"4000";"53950";"2000JJ00";"   19450"
"14004";"4000";"53950";"2001W101";"     406"
"14005";"4000";"53950";"2001W102";"     393"
"14006";"4000";"53950";"2001W103";"     372"
"14007";"4000";"53950";"2001W104";"     408"
"14008";"4000";"53950";"2001W105";"     394"
"14009";"4000";"53950";"2001W106";"     395"
"14010";"4000";"53950";"2001W107";"     390"
"14011";"4000";"53950";"2001W108";"     374"
"14012";"4000";"53950";"2001W109";"     341"
"14013";"4000";"53950";"2001W110";"     432"
"14014";"4000";"53950";"2001W111";"     386"
"14015";"4000";"53950";"2001W112";"     360"
"14016";"4000";"53950";"2001W113";"     344"
"14017";"4000";"53950";"2001W114";"     387"
"14018";"4000";"53950";"2001W115";"     350"
"14019";"4000";"53950";"2001W116";"     359"
"14020";"4000";"53950";"2001W117";"     346"
"14021";"4000";"53950";"2001W118";"     359"
"14022";"4000";"53950";"2001W119";"     346"
"14023";"4000";"53950";"2001W120";"     358"
"14024";"4000";"53950";"2001W121";"     360"
"14025";"4000";"53950";"2001W122";"     359"
"14026";"4000";"53950";"2001W123";"     351"
"14027";"4000";"53950";"2001W124";"     370"
"14028";"4000";"53950";"2001W125";"     346"
"14029";"4000";"53950";"2001W126";"     373"
"14030";"4000";"53950";"2001W127";"     366"
"14031";"4000";"53950";"2001W128";"     351"
"14032";"4000";"53950";"2001W129";"     332"
"14033";"4000";"53950";"2001W130";"     352"
"14034";"4000";"53950";"2001W131";"     318"
"14035";"4000";"53950";"2001W132";"     357"
"14036";"4000";"53950";"2001W133";"     342"
"14037";"4000";"53950";"2001W134";"     379"
"14038";"4000";"53950";"2001W135";"     346"
"14039";"4000";"53950";"2001W136";"     354"
"14040";"4000";"53950";"2001W137";"     348"
"14041";"4000";"53950";"2001W138";"     363"
"14042";"4000";"53950";"2001W139";"     387"
"14043";"4000";"53950";"2001W140";"     373"
"14044";"4000";"53950";"2001W141";"     371"
"14045";"4000";"53950";"2001W142";"     415"
"14046";"4000";"53950";"2001W143";"     337"
"14047";"4000";"53950";"2001W144";"     347"
"14048";"4000";"53950";"2001W145";"     368"
"14049";"4000";"53950";"2001W146";"     382"
"14050";"4000";"53950";"2001W147";"     391"
"14051";"4000";"53950";"2001W148";"     411"
"14052";"4000";"53950";"2001W149";"     404"
"14053";"4000";"53950";"2001W150";"     399"
"14054";"4000";"53950";"2001W151";"     474"
"14055";"4000";"53950";"2001W152";"     398"
"14056";"4000";"53950";"2001W153";"      75"
"14057";"4000";"53950";"2001JJ00";"   19399"
"14058";"4000";"53950";"2002W101";"     319"
"14059";"4000";"53950";"2002W102";"     432"
"14060";"4000";"53950";"2002W103";"     448"
"14061";"4000";"53950";"2002W104";"     373"
"14062";"4000";"53950";"2002W105";"     364"
"14063";"4000";"53950";"2002W106";"     351"
"14064";"4000";"53950";"2002W107";"     355"
"14065";"4000";"53950";"2002W108";"     355"
"14066";"4000";"53950";"2002W109";"     457"
"14067";"4000";"53950";"2002W110";"     440"
"14068";"4000";"53950";"2002W111";"     393"
"14069";"4000";"53950";"2002W112";"     382"
"14070";"4000";"53950";"2002W113";"     391"
"14071";"4000";"53950";"2002W114";"     345"
"14072";"4000";"53950";"2002W115";"     391"
"14073";"4000";"53950";"2002W116";"     355"
"14074";"4000";"53950";"2002W117";"     379"
"14075";"4000";"53950";"2002W118";"     336"
"14076";"4000";"53950";"2002W119";"     353"
"14077";"4000";"53950";"2002W120";"     363"
"14078";"4000";"53950";"2002W121";"     366"
"14079";"4000";"53950";"2002W122";"     358"
"14080";"4000";"53950";"2002W123";"     356"
"14081";"4000";"53950";"2002W124";"     373"
"14082";"4000";"53950";"2002W125";"     342"
"14083";"4000";"53950";"2002W126";"     348"
"14084";"4000";"53950";"2002W127";"     354"
"14085";"4000";"53950";"2002W128";"     343"
"14086";"4000";"53950";"2002W129";"     314"
"14087";"4000";"53950";"2002W130";"     371"
"14088";"4000";"53950";"2002W131";"     375"
"14089";"4000";"53950";"2002W132";"     309"
"14090";"4000";"53950";"2002W133";"     313"
"14091";"4000";"53950";"2002W134";"     383"
"14092";"4000";"53950";"2002W135";"     319"
"14093";"4000";"53950";"2002W136";"     376"
"14094";"4000";"53950";"2002W137";"     344"
"14095";"4000";"53950";"2002W138";"     309"
"14096";"4000";"53950";"2002W139";"     343"
"14097";"4000";"53950";"2002W140";"     335"
"14098";"4000";"53950";"2002W141";"     333"
"14099";"4000";"53950";"2002W142";"     380"
"14100";"4000";"53950";"2002W143";"     402"
"14101";"4000";"53950";"2002W144";"     402"
"14102";"4000";"53950";"2002W145";"     379"
"14103";"4000";"53950";"2002W146";"     371"
"14104";"4000";"53950";"2002W147";"     397"
"14105";"4000";"53950";"2002W148";"     351"
"14106";"4000";"53950";"2002W149";"     369"
"14107";"4000";"53950";"2002W150";"     408"
"14108";"4000";"53950";"2002W151";"     412"
"14109";"4000";"53950";"2002W152";"     438"
"14110";"4000";"53950";"2002W153";"     127"
"14111";"4000";"53950";"2002JJ00";"   19282"
"14112";"4000";"53950";"2003W101";"     269"
"14113";"4000";"53950";"2003W102";"     372"
"14114";"4000";"53950";"2003W103";"     366"
"14115";"4000";"53950";"2003W104";"     382"
"14116";"4000";"53950";"2003W105";"     375"
"14117";"4000";"53950";"2003W106";"     348"
"14118";"4000";"53950";"2003W107";"     391"
"14119";"4000";"53950";"2003W108";"     381"
"14120";"4000";"53950";"2003W109";"     403"
"14121";"4000";"53950";"2003W110";"     403"
"14122";"4000";"53950";"2003W111";"     389"
"14123";"4000";"53950";"2003W112";"     367"
"14124";"4000";"53950";"2003W113";"     394"
"14125";"4000";"53950";"2003W114";"     385"
"14126";"4000";"53950";"2003W115";"     360"
"14127";"4000";"53950";"2003W116";"     349"
"14128";"4000";"53950";"2003W117";"     357"
"14129";"4000";"53950";"2003W118";"     338"
"14130";"4000";"53950";"2003W119";"     342"
"14131";"4000";"53950";"2003W120";"     322"
"14132";"4000";"53950";"2003W121";"     363"
"14133";"4000";"53950";"2003W122";"     354"
"14134";"4000";"53950";"2003W123";"     369"
"14135";"4000";"53950";"2003W124";"     311"
"14136";"4000";"53950";"2003W125";"     346"
"14137";"4000";"53950";"2003W126";"     313"
"14138";"4000";"53950";"2003W127";"     307"
"14139";"4000";"53950";"2003W128";"     320"
"14140";"4000";"53950";"2003W129";"     364"
"14141";"4000";"53950";"2003W130";"     339"
"14142";"4000";"53950";"2003W131";"     340"
"14143";"4000";"53950";"2003W132";"     343"
"14144";"4000";"53950";"2003W133";"     396"
"14145";"4000";"53950";"2003W134";"     353"
"14146";"4000";"53950";"2003W135";"     317"
"14147";"4000";"53950";"2003W136";"     347"
"14148";"4000";"53950";"2003W137";"     349"
"14149";"4000";"53950";"2003W138";"     342"
"14150";"4000";"53950";"2003W139";"     343"
"14151";"4000";"53950";"2003W140";"     285"
"14152";"4000";"53950";"2003W141";"     337"
"14153";"4000";"53950";"2003W142";"     368"
"14154";"4000";"53950";"2003W143";"     344"
"14155";"4000";"53950";"2003W144";"     341"
"14156";"4000";"53950";"2003W145";"     390"
"14157";"4000";"53950";"2003W146";"     363"
"14158";"4000";"53950";"2003W147";"     358"
"14159";"4000";"53950";"2003W148";"     344"
"14160";"4000";"53950";"2003W149";"     363"
"14161";"4000";"53950";"2003W150";"     376"
"14162";"4000";"53950";"2003W151";"     424"
"14163";"4000";"53950";"2003W152";"     441"
"14164";"4000";"53950";"2003W153";"     189"
"14165";"4000";"53950";"2003JJ00";"   18732"
"14166";"4000";"53950";"2004W101";"     233"
"14167";"4000";"53950";"2004W102";"     414"
"14168";"4000";"53950";"2004W103";"     362"
"14169";"4000";"53950";"2004W104";"     380"
"14170";"4000";"53950";"2004W105";"     369"
"14171";"4000";"53950";"2004W106";"     340"
"14172";"4000";"53950";"2004W107";"     293"
"14173";"4000";"53950";"2004W108";"     335"
"14174";"4000";"53950";"2004W109";"     339"
"14175";"4000";"53950";"2004W110";"     340"
"14176";"4000";"53950";"2004W111";"     319"
"14177";"4000";"53950";"2004W112";"     340"
"14178";"4000";"53950";"2004W113";"     319"
"14179";"4000";"53950";"2004W114";"     353"
"14180";"4000";"53950";"2004W115";"     321"
"14181";"4000";"53950";"2004W116";"     339"
"14182";"4000";"53950";"2004W117";"     311"
"14183";"4000";"53950";"2004W118";"     357"
"14184";"4000";"53950";"2004W119";"     346"
"14185";"4000";"53950";"2004W120";"     334"
"14186";"4000";"53950";"2004W121";"     314"
"14187";"4000";"53950";"2004W122";"     328"
"14188";"4000";"53950";"2004W123";"     329"
"14189";"4000";"53950";"2004W124";"     363"
"14190";"4000";"53950";"2004W125";"     312"
"14191";"4000";"53950";"2004W126";"     320"
"14192";"4000";"53950";"2004W127";"     335"
"14193";"4000";"53950";"2004W128";"     329"
"14194";"4000";"53950";"2004W129";"     339"
"14195";"4000";"53950";"2004W130";"     330"
"14196";"4000";"53950";"2004W131";"     342"
"14197";"4000";"53950";"2004W132";"     356"
"14198";"4000";"53950";"2004W133";"     327"
"14199";"4000";"53950";"2004W134";"     312"
"14200";"4000";"53950";"2004W135";"     308"
"14201";"4000";"53950";"2004W136";"     308"
"14202";"4000";"53950";"2004W137";"     316"
"14203";"4000";"53950";"2004W138";"     329"
"14204";"4000";"53950";"2004W139";"     319"
"14205";"4000";"53950";"2004W140";"     335"
"14206";"4000";"53950";"2004W141";"     307"
"14207";"4000";"53950";"2004W142";"     343"
"14208";"4000";"53950";"2004W143";"     314"
"14209";"4000";"53950";"2004W144";"     363"
"14210";"4000";"53950";"2004W145";"     333"
"14211";"4000";"53950";"2004W146";"     366"
"14212";"4000";"53950";"2004W147";"     362"
"14213";"4000";"53950";"2004W148";"     338"
"14214";"4000";"53950";"2004W149";"     333"
"14215";"4000";"53950";"2004W150";"     349"
"14216";"4000";"53950";"2004W151";"     338"
"14217";"4000";"53950";"2004W152";"     397"
"14218";"4000";"53950";"2004W153";"     285"
"14219";"4000";"53950";"2004JJ00";"   17723"
"14220";"4000";"53950";"2005X000";"      96"
"14221";"4000";"53950";"2005W101";"     344"
"14222";"4000";"53950";"2005W102";"     341"
"14223";"4000";"53950";"2005W103";"     330"
"14224";"4000";"53950";"2005W104";"     339"
"14225";"4000";"53950";"2005W105";"     367"
"14226";"4000";"53950";"2005W106";"     390"
"14227";"4000";"53950";"2005W107";"     400"
"14228";"4000";"53950";"2005W108";"     362"
"14229";"4000";"53950";"2005W109";"     376"
"14230";"4000";"53950";"2005W110";"     360"
"14231";"4000";"53950";"2005W111";"     402"
"14232";"4000";"53950";"2005W112";"     340"
"14233";"4000";"53950";"2005W113";"     336"
"14234";"4000";"53950";"2005W114";"     338"
"14235";"4000";"53950";"2005W115";"     292"
"14236";"4000";"53950";"2005W116";"     295"
"14237";"4000";"53950";"2005W117";"     317"
"14238";"4000";"53950";"2005W118";"     312"
"14239";"4000";"53950";"2005W119";"     355"
"14240";"4000";"53950";"2005W120";"     315"
"14241";"4000";"53950";"2005W121";"     366"
"14242";"4000";"53950";"2005W122";"     323"
"14243";"4000";"53950";"2005W123";"     282"
"14244";"4000";"53950";"2005W124";"     348"
"14245";"4000";"53950";"2005W125";"     366"
"14246";"4000";"53950";"2005W126";"     332"
"14247";"4000";"53950";"2005W127";"     306"
"14248";"4000";"53950";"2005W128";"     317"
"14249";"4000";"53950";"2005W129";"     311"
"14250";"4000";"53950";"2005W130";"     348"
"14251";"4000";"53950";"2005W131";"     298"
"14252";"4000";"53950";"2005W132";"     322"
"14253";"4000";"53950";"2005W133";"     315"
"14254";"4000";"53950";"2005W134";"     319"
"14255";"4000";"53950";"2005W135";"     293"
"14256";"4000";"53950";"2005W136";"     315"
"14257";"4000";"53950";"2005W137";"     321"
"14258";"4000";"53950";"2005W138";"     304"
"14259";"4000";"53950";"2005W139";"     301"
"14260";"4000";"53950";"2005W140";"     344"
"14261";"4000";"53950";"2005W141";"     318"
"14262";"4000";"53950";"2005W142";"     331"
"14263";"4000";"53950";"2005W143";"     334"
"14264";"4000";"53950";"2005W144";"     305"
"14265";"4000";"53950";"2005W145";"     300"
"14266";"4000";"53950";"2005W146";"     359"
"14267";"4000";"53950";"2005W147";"     320"
"14268";"4000";"53950";"2005W148";"     366"
"14269";"4000";"53950";"2005W149";"     338"
"14270";"4000";"53950";"2005W150";"     367"
"14271";"4000";"53950";"2005W151";"     363"
"14272";"4000";"53950";"2005W152";"     308"
"14273";"4000";"53950";"2005JJ00";"   17447"
"14274";"4000";"53950";"2006X000";"      53"
"14275";"4000";"53950";"2006W101";"     347"
"14276";"4000";"53950";"2006W102";"     337"
"14277";"4000";"53950";"2006W103";"     328"
"14278";"4000";"53950";"2006W104";"     289"
"14279";"4000";"53950";"2006W105";"     346"
"14280";"4000";"53950";"2006W106";"     336"
"14281";"4000";"53950";"2006W107";"     340"
"14282";"4000";"53950";"2006W108";"     373"
"14283";"4000";"53950";"2006W109";"     372"
"14284";"4000";"53950";"2006W110";"     338"
"14285";"4000";"53950";"2006W111";"     347"
"14286";"4000";"53950";"2006W112";"     322"
"14287";"4000";"53950";"2006W113";"     361"
"14288";"4000";"53950";"2006W114";"     350"
"14289";"4000";"53950";"2006W115";"     311"
